timestamp,battery,current,irradiance,panel_tilt,power,temperature,voltage
2025-05-07T14:00:02.899000,,2.05,,,,,14.23
2025-05-07T14:00:02.900000,,,739.22,,24.74,,
2025-05-07T14:00:02.901000,,,,,,34.16,
2025-05-07T14:00:02.902000,46.08,,,,,,
2025-05-07T14:00:02.903000,,,,34.75,,,
2025-05-07T14:00:07.907000,,4.39,,,,,12.59
2025-05-07T14:00:07.908000,,,593.4,,53.2,,
2025-05-07T14:00:07.909000,54.11,,,,,28.1,
2025-05-07T14:00:07.910000,,,,17.65,,,
2025-05-07T14:00:12.912000,,4.45,,,51.37,,10.54
2025-05-07T14:00:12.914000,,,,,,33.97,
2025-05-07T14:00:12.915000,43.27,,674.61,,,,
2025-05-07T14:00:12.916000,,,,15.34,,,
2025-05-07T14:00:17.918000,,4.75,,,,,10.59
2025-05-07T14:00:17.919000,,,,,51.41,,
2025-05-07T14:00:17.920000,,,512.32,,,,
2025-05-07T14:00:17.921000,85.35,,,,,22.4,
2025-05-07T14:00:17.922000,,,,8.13,,,
2025-05-07T14:00:22.922000,,3.12,,,,,12.07
2025-05-07T14:00:22.923000,,,520.58,,35.55,,
2025-05-07T14:00:22.924000,,,,,,25.15,
2025-05-07T14:00:22.925000,42.15,,,,,,
2025-05-07T14:00:22.926000,,,,66.65,,,
2025-05-07T14:00:27.930000,,,,,,,12.88
2025-05-07T14:00:27.932000,,2.38,,,,,
2025-05-07T14:00:27.933000,,,,,26.35,,
2025-05-07T14:00:27.936000,,,424.29,,,30.52,
2025-05-07T14:00:27.937000,59.3,,,,,,
2025-05-07T14:00:27.938000,,,,15.83,,,
2025-05-07T14:00:32.942000,,4.16,,,48.44,,10.97
2025-05-07T14:00:32.943000,,,225.8,,,,
2025-05-07T14:00:32.944000,68.82,,,,,38.06,
2025-05-07T14:00:32.945000,,,,38.38,,,
2025-05-07T14:00:37.946000,,3.52,,,,,13.43
2025-05-07T14:00:37.947000,,,220.08,,45.7,32.06,
2025-05-07T14:00:37.948000,45.03,,,36.85,,,
2025-05-07T14:00:42.950000,,3.69,,,,,11.86
2025-05-07T14:00:42.951000,,,,,44.7,,
2025-05-07T14:00:42.952000,,,910.84,,,28.48,
2025-05-07T14:00:42.953000,29.24,,,40.57,,,
2025-05-07T14:00:47.955000,,,,,,,14.18
2025-05-07T14:00:47.956000,,4.27,,,,,
2025-05-07T14:00:47.957000,,,919.58,,65.16,,
2025-05-07T14:00:47.962000,,,,,,29.78,
2025-05-07T14:00:47.970000,72.25,,,74.71,,,
2025-05-07T14:00:52.965000,,4.22,,,,,13.85
2025-05-07T14:00:52.967000,,,,,59.16,,
2025-05-07T14:00:52.968000,,,428.55,,,,
2025-05-07T14:00:52.969000,,,,,,24.78,
2025-05-07T14:00:52.970000,52.89,,,1.85,,,
2025-05-07T14:00:57.973000,,4.8,,,,,11.56
2025-05-07T14:00:57.974000,,,704.75,,50.93,,
2025-05-07T14:00:57.975000,,,,,,39.66,
2025-05-07T14:00:57.976000,24.55,,,,,,
2025-05-07T14:00:57.977000,,,,6.23,,,
2025-05-07T14:01:02.980000,,4.09,,,,,13.32
2025-05-07T14:01:02.982000,,,,,53.63,,
2025-05-07T14:01:02.983000,,,587.78,,,,
2025-05-07T14:01:02.985000,22.28,,,,,26.01,
2025-05-07T14:01:02.986000,,,,29.33,,,
2025-05-07T14:01:07.988000,,4.49,,,,,10.74
2025-05-07T14:01:07.989000,,,760.41,,46.8,,
2025-05-07T14:01:07.990000,24.44,,,,,33.91,
2025-05-07T14:01:07.991000,,,,30.46,,,
2025-05-07T14:01:12.993000,,3.67,,,,,13.92
2025-05-07T14:01:12.994000,,,,,50.85,,
2025-05-07T14:01:12.995000,,,517.41,,,35.77,
2025-05-07T14:01:12.996000,68.64,,,38.23,,,
2025-05-07T14:01:17.999000,,,,,,,11.94
2025-05-07T14:01:18.000000,,2.88,,,39.04,,
2025-05-07T14:01:18.001000,,,627.52,,,33.5,
2025-05-07T14:01:18.002000,83.84,,,45.78,,,
2025-05-07T14:01:23.002000,,,,,,,11.66
2025-05-07T14:01:23.003000,,4.73,,,59.88,,
2025-05-07T14:01:23.005000,,,340.38,,,,
2025-05-07T14:01:23.007000,,,,,,27.93,
2025-05-07T14:01:23.017000,86.42,,,53.16,,,
2025-05-07T14:01:28.014000,,,,,,,14.43
2025-05-07T14:01:28.015000,,4.17,,,57.8,,
2025-05-07T14:01:28.016000,,,578.49,,,29.35,
2025-05-07T14:01:28.017000,61.61,,,62.7,,,
2025-05-07T14:01:33.020000,,4.77,,,57.14,,12.78
2025-05-07T14:01:33.021000,,,631.55,,,20.04,
2025-05-07T14:01:33.022000,91.87,,,89.29,,,
2025-05-07T14:01:38.024000,,2.59,,,,,13.59
2025-05-07T14:01:38.026000,,,,,31.95,,
2025-05-07T14:01:38.027000,45.96,,293.72,,,26.33,
2025-05-07T14:01:38.028000,,,,14.32,,,
2025-05-07T14:01:43.030000,,,,,,,12.8
2025-05-07T14:01:43.032000,,3.25,,,,,
2025-05-07T14:01:43.034000,,,,,38.81,,
2025-05-07T14:01:43.036000,,,285.3,,,,
2025-05-07T14:01:43.037000,,,,,,27.6,
2025-05-07T14:01:43.051000,85.51,,,,,,
2025-05-07T14:01:43.053000,,,,44.97,,,
2025-05-07T14:01:48.058000,,,,,,,11.03
2025-05-07T14:01:48.059000,,2.14,,,,,
2025-05-07T14:01:48.060000,,,,,27.44,,
2025-05-07T14:01:48.061000,,,810.72,,,21.4,
2025-05-07T14:01:48.062000,24.77,,,,,,
2025-05-07T14:01:48.063000,,,,18.95,,,
2025-05-07T14:01:53.064000,,,,,,,12.45
2025-05-07T14:01:53.065000,,3.32,,,,,
2025-05-07T14:01:53.066000,,,809.89,,43.69,22.36,
2025-05-07T14:01:53.067000,71.04,,,36.96,,,
2025-05-07T14:01:58.070000,,,,,,,13.06
2025-05-07T14:01:58.072000,,3.19,,,,,
2025-05-07T14:01:58.076000,,,,,37.49,,
2025-05-07T14:01:58.077000,,,770.48,,,,
2025-05-07T14:01:58.082000,,,,,,32.16,
2025-05-07T14:01:58.092000,52.3,,,,,,
2025-05-07T14:01:58.097000,,,,85.19,,,
2025-05-07T14:02:03.114000,,3.56,,,,,11.25
2025-05-07T14:02:03.115000,,,230.25,,38.84,,
2025-05-07T14:02:03.116000,79.97,,,,,32.17,
2025-05-07T14:02:03.117000,,,,33.12,,,
2025-05-07T14:02:08.119000,,,,,,,10.7
2025-05-07T14:02:08.120000,,2.1,,,17.61,,
2025-05-07T14:02:08.121000,,,820.49,,,33.78,
2025-05-07T14:02:08.122000,33.94,,,0.13,,,
2025-05-07T14:02:13.124000,,,,,,,11.32
2025-05-07T14:02:13.125000,,4.91,,,,,
2025-05-07T14:02:13.126000,,,,,52.62,,
2025-05-07T14:02:13.127000,,,703.98,,,24.04,
2025-05-07T14:02:13.131000,74.87,,,58.8,,,
2025-05-07T14:02:18.135000,,3.78,,,51.0,,13.54
2025-05-07T14:02:18.136000,,,406.6,,,,
2025-05-07T14:02:18.137000,73.29,,,86.53,,36.88,
2025-05-07T14:02:23.137000,,2.83,,,,,10.63
2025-05-07T14:02:23.138000,,,,,25.14,,
2025-05-07T14:02:23.139000,,,661.4,,,28.76,
2025-05-07T14:02:23.140000,24.36,,,43.92,,,
2025-05-07T14:02:28.142000,,3.77,,,,,13.86
2025-05-07T14:02:28.143000,,,,,51.79,,
2025-05-07T14:02:28.144000,,,304.66,,,27.06,
2025-05-07T14:02:28.145000,76.17,,,5.79,,,
2025-05-07T14:02:33.147000,,4.0,,,,,13.21
2025-05-07T14:02:33.148000,,,207.55,,52.16,,
2025-05-07T14:02:33.149000,,,,,,36.31,
2025-05-07T14:02:33.150000,86.62,,,9.47,,,
2025-05-07T14:02:38.152000,,4.5,,,,,11.22
2025-05-07T14:02:38.153000,,,630.84,,46.34,,
2025-05-07T14:02:38.154000,,,,,,34.25,
2025-05-07T14:02:38.155000,36.22,,,,,,
2025-05-07T14:02:38.157000,,,,63.3,,,
2025-05-07T14:02:43.161000,,2.67,591.61,,37.5,31.17,13.94
2025-05-07T14:02:43.162000,96.15,,,33.68,,,
2025-05-07T14:02:48.164000,,4.47,,,,,13.44
2025-05-07T14:02:48.165000,,,,,63.02,,
2025-05-07T14:02:48.166000,,,934.86,,,22.15,
2025-05-07T14:02:48.167000,42.26,,,79.74,,,
2025-05-07T14:02:53.168000,,3.1,386.34,,37.46,,13.56
2025-05-07T14:02:53.169000,30.51,,,,,24.91,
2025-05-07T14:02:53.170000,,,,6.38,,,
2025-05-07T14:02:58.172000,,2.11,,,29.11,,13.6
2025-05-07T14:02:58.173000,57.64,,265.63,,,39.39,
2025-05-07T14:02:58.174000,,,,8.38,,,
2025-05-07T14:03:03.176000,,3.87,,,51.12,,13.08
2025-05-07T14:03:03.177000,,,557.79,,,26.12,
2025-05-07T14:03:03.178000,35.47,,,,,,
2025-05-07T14:03:03.180000,,,,4.87,,,
2025-05-07T14:03:08.182000,,2.87,,,36.22,,12.77
2025-05-07T14:03:08.183000,,,997.24,,,27.67,
2025-05-07T14:03:08.184000,97.55,,,17.46,,,
2025-05-07T14:03:13.186000,,3.1,,,,,13.25
2025-05-07T14:03:13.187000,,,,,36.82,,
2025-05-07T14:03:13.188000,,,363.13,,,32.15,
2025-05-07T14:03:13.189000,66.3,,,66.11,,,
2025-05-07T14:03:18.191000,,4.2,,,,,12.94
2025-05-07T14:03:18.192000,,,202.88,,54.7,,
2025-05-07T14:03:18.194000,72.52,,,,,29.42,
2025-05-07T14:03:18.195000,,,,27.22,,,
2025-05-07T14:03:23.194000,,2.09,,,23.26,,11.32
2025-05-07T14:03:23.195000,32.1,,339.08,,,34.44,
2025-05-07T14:03:23.196000,,,,62.45,,,
2025-05-07T14:03:28.197000,,3.75,,,38.34,,10.57
2025-05-07T14:03:28.198000,99.8,,800.3,,,27.56,
2025-05-07T14:03:28.199000,,,,65.06,,,
2025-05-07T14:03:33.200000,,3.47,,,,,11.41
2025-05-07T14:03:33.201000,,,,,38.78,,
2025-05-07T14:03:33.202000,,,687.82,,,29.61,
2025-05-07T14:03:33.203000,56.14,,,26.33,,,
2025-05-07T14:03:38.206000,,4.66,,,,,10.98
2025-05-07T14:03:38.207000,,,435.73,,52.01,25.84,
2025-05-07T14:03:38.208000,78.67,,,14.39,,,
2025-05-07T14:03:43.211000,,3.39,924.77,,37.94,,10.54
2025-05-07T14:03:43.212000,70.93,,,80.48,,20.44,
2025-05-07T14:03:48.214000,,3.25,,,,,11.5
2025-05-07T14:03:48.215000,,,963.82,,39.83,24.93,
2025-05-07T14:03:48.216000,68.56,,,80.0,,,
2025-05-07T14:03:53.216000,,4.46,,,,,11.97
2025-05-07T14:03:53.217000,,,884.74,,50.68,25.73,
2025-05-07T14:03:53.218000,22.66,,,5.97,,,
2025-05-07T14:03:58.220000,,3.03,,,34.22,,10.94
2025-05-07T14:03:58.221000,48.16,,935.96,,,37.07,
2025-05-07T14:03:58.222000,,,,66.25,,,
2025-05-07T14:04:03.224000,,3.94,,,53.22,,13.67
2025-05-07T14:04:03.225000,,,712.38,,,34.12,
2025-05-07T14:04:03.226000,29.28,,,,,,
2025-05-07T14:04:03.227000,,,,66.57,,,
2025-05-07T14:04:08.228000,,4.79,,,,,13.71
2025-05-07T14:04:08.229000,,,391.2,,63.97,,
2025-05-07T14:04:08.230000,63.72,,,,,37.51,
2025-05-07T14:04:08.231000,,,,54.93,,,
2025-05-07T14:04:13.234000,,3.68,,,55.16,,14.28
2025-05-07T14:04:13.235000,,,872.57,,,21.0,
2025-05-07T14:04:13.236000,50.96,,,58.82,,,
2025-05-07T14:04:18.238000,,4.26,,,,,13.8
2025-05-07T14:04:18.239000,,,375.54,,56.17,,
2025-05-07T14:04:18.240000,48.98,,,,,32.2,
2025-05-07T14:04:18.242000,,,,84.39,,,
2025-05-07T14:04:23.242000,,3.34,,,44.37,,13.85
2025-05-07T14:04:23.243000,,,867.06,,,21.77,
2025-05-07T14:04:23.244000,58.55,,,88.77,,,
2025-05-07T14:04:28.246000,,2.79,,,29.35,,10.83
2025-05-07T14:04:28.247000,,,474.71,,,22.67,
2025-05-07T14:04:28.248000,55.36,,,77.37,,,
2025-05-07T14:04:33.250000,,4.5,956.08,,58.36,,13.77
2025-05-07T14:04:33.251000,27.28,,,,,38.27,
2025-05-07T14:04:33.252000,,,,43.39,,,
2025-05-07T14:04:38.253000,,4.3,,,,,12.95
2025-05-07T14:04:38.254000,,,474.89,,57.36,,
2025-05-07T14:04:38.255000,37.86,,,,,,
2025-05-07T14:04:38.256000,,,,45.58,,,
2025-05-07T14:04:38.258000,,,,,,23.25,
2025-05-07T14:04:43.258000,,2.25,,,29.94,,11.26
2025-05-07T14:04:43.259000,31.05,,401.6,,,23.26,
2025-05-07T14:04:43.260000,,,,66.21,,,
2025-05-07T14:04:48.262000,,2.88,,,31.87,,10.85
2025-05-07T14:04:48.263000,,,609.37,,,,
2025-05-07T14:04:48.264000,38.84,,,,,30.74,
2025-05-07T14:04:48.265000,,,,64.89,,,
2025-05-07T14:04:53.264000,,4.25,,,,,12.0
2025-05-07T14:04:53.265000,,,,,48.64,,
2025-05-07T14:04:53.266000,88.72,,334.25,,,32.4,
2025-05-07T14:04:53.267000,,,,29.96,,,
2025-05-07T14:04:58.268000,,4.11,,,,,12.75
2025-05-07T14:04:58.269000,,,853.48,,57.25,34.53,
2025-05-07T14:04:58.270000,96.97,,,76.32,,,
2025-05-07T14:05:03.272000,,2.53,,,38.04,,14.49
2025-05-07T14:05:03.273000,,,407.15,,,28.48,
2025-05-07T14:05:03.274000,29.59,,,45.26,,,
2025-05-07T14:05:08.276000,,,,,,,11.3
2025-05-07T14:05:08.277000,,2.36,669.78,,27.01,,
2025-05-07T14:05:08.278000,79.47,,,23.3,,24.82,
2025-05-07T14:05:13.280000,,2.57,,,37.37,,13.17
2025-05-07T14:05:13.281000,,,646.98,,,,
2025-05-07T14:05:13.282000,84.22,,,27.82,,29.18,
2025-05-07T14:05:18.284000,,3.3,,,,,13.73
2025-05-07T14:05:18.285000,,,851.97,,47.86,,
2025-05-07T14:05:18.286000,,,,,,32.2,
2025-05-07T14:05:18.287000,56.71,,,56.0,,,
2025-05-07T14:05:23.287000,,2.72,,,34.87,,12.34
2025-05-07T14:05:23.288000,,,861.86,,,29.5,
2025-05-07T14:05:23.289000,52.69,,,16.98,,,
2025-05-07T14:05:28.292000,,4.91,,,,,11.1
2025-05-07T14:05:28.293000,,,717.27,,54.04,,
2025-05-07T14:05:28.294000,,,,,,26.28,
2025-05-07T14:05:28.295000,77.97,,,,,,
2025-05-07T14:05:28.300000,,,,86.12,,,
2025-05-07T14:05:33.302000,,4.46,,,,,14.28
2025-05-07T14:05:33.303000,,,981.64,,63.72,,
2025-05-07T14:05:33.304000,73.46,,,,,39.25,
2025-05-07T14:05:33.305000,,,,37.13,,,
2025-05-07T14:05:38.306000,,,,,,,14.36
2025-05-07T14:05:38.307000,,4.06,,,60.6,,
2025-05-07T14:05:38.308000,66.53,,583.66,,,33.42,
2025-05-07T14:05:38.309000,,,,33.38,,,
2025-05-07T14:05:43.311000,,,,,,,13.81
2025-05-07T14:05:43.312000,,2.07,,,29.9,,
2025-05-07T14:05:43.313000,89.98,,495.35,,,25.67,
2025-05-07T14:05:43.314000,,,,74.75,,,
2025-05-07T14:05:48.315000,,4.06,,,,,12.33
2025-05-07T14:05:48.316000,,,261.07,,52.36,,
2025-05-07T14:05:48.317000,,,,,,25.3,
2025-05-07T14:05:48.318000,86.88,,,3.17,,,
2025-05-07T14:05:53.318000,,,,,,,11.26
2025-05-07T14:05:53.319000,,4.78,,,55.34,,
2025-05-07T14:05:53.320000,91.19,,407.97,,,26.71,
2025-05-07T14:05:53.321000,,,,7.59,,,
2025-05-07T14:05:58.322000,,2.55,,,,,12.88
2025-05-07T14:05:58.323000,89.16,,330.62,,36.46,31.51,
2025-05-07T14:05:58.324000,,,,10.83,,,
2025-05-07T14:06:03.326000,,,,,,,11.11
2025-05-07T14:06:03.327000,,4.25,745.59,,50.23,,
2025-05-07T14:06:03.328000,,,,,,36.53,
2025-05-07T14:06:03.329000,51.01,,,,,,
2025-05-07T14:06:03.330000,,,,85.05,,,
2025-05-07T14:06:08.332000,,2.05,,,,,12.11
2025-05-07T14:06:08.333000,,,773.4,,24.28,,
2025-05-07T14:06:08.334000,60.73,,,,,33.57,
2025-05-07T14:06:08.335000,,,,21.02,,,
2025-05-07T14:06:13.336000,,2.27,,,,,12.57
2025-05-07T14:06:13.337000,,,277.54,,32.35,25.02,
2025-05-07T14:06:13.338000,52.35,,,30.97,,,
2025-05-07T14:06:18.340000,,3.18,,,30.21,,10.54
2025-05-07T14:06:18.341000,,,423.81,,,30.86,
2025-05-07T14:06:18.342000,59.75,,,,,,
2025-05-07T14:06:18.343000,,,,26.93,,,
2025-05-07T14:06:23.342000,,,,,,,12.6
2025-05-07T14:06:23.343000,,3.12,,,40.01,,
2025-05-07T14:06:23.344000,,,469.66,,,20.02,
2025-05-07T14:06:23.345000,77.63,,,44.64,,,
2025-05-07T14:06:28.346000,,3.95,,,,,
2025-05-07T14:06:28.347000,,,346.62,,53.99,36.15,14.09
2025-05-07T14:06:28.348000,90.22,,,87.21,,,
2025-05-07T14:06:33.350000,,,,,,,13.88
2025-05-07T14:06:33.351000,,3.93,,,,,
2025-05-07T14:06:33.352000,,,,,53.76,,
2025-05-07T14:06:33.354000,,,689.83,,,32.57,
2025-05-07T14:06:33.355000,57.74,,,80.77,,,
2025-05-07T14:06:38.357000,,2.74,,,,,11.08
2025-05-07T14:06:38.358000,,,275.53,,32.73,,
2025-05-07T14:06:38.359000,,,,,,21.24,
2025-05-07T14:06:38.360000,21.13,,,43.5,,,
2025-05-07T14:06:43.363000,,3.1,716.51,,43.24,,12.63
2025-05-07T14:06:43.364000,,,,,,20.12,
2025-05-07T14:06:43.365000,34.54,,,10.63,,,
2025-05-07T14:06:48.367000,,3.61,,,,,11.22
2025-05-07T14:06:48.368000,,,,,42.2,,
2025-05-07T14:06:48.369000,,,466.12,,,37.98,
2025-05-07T14:06:48.370000,92.27,,,6.89,,,
2025-05-07T14:06:53.371000,,4.37,,,,,12.96
2025-05-07T14:06:53.372000,,,208.02,,60.28,,
2025-05-07T14:06:53.373000,,,,,,39.55,
2025-05-07T14:06:53.378000,75.59,,,81.79,,,
2025-05-07T14:06:58.376000,,,,,,,12.07
2025-05-07T14:06:58.377000,,4.25,,,53.4,,
2025-05-07T14:06:58.378000,83.53,,580.53,,,39.88,
2025-05-07T14:06:58.379000,,,,28.07,,,
2025-05-07T14:07:03.380000,,,,,,,11.8
2025-05-07T14:07:03.381000,,4.99,,,60.98,,
2025-05-07T14:07:03.382000,92.51,,627.6,,,31.59,
2025-05-07T14:07:03.383000,,,,18.57,,,
2025-05-07T14:07:08.385000,,4.54,,,47.76,,11.45
2025-05-07T14:07:08.386000,,,832.36,,,,
2025-05-07T14:07:08.387000,,,,,,38.2,
2025-05-07T14:07:08.389000,58.49,,,,,,
2025-05-07T14:07:08.390000,,,,30.55,,,
2025-05-07T14:07:13.393000,,2.3,,,,,13.06
2025-05-07T14:07:13.394000,,,602.5,,32.37,22.71,
2025-05-07T14:07:13.395000,35.23,,,63.5,,,
2025-05-07T14:07:18.397000,,3.08,,,44.74,,13.11
2025-05-07T14:07:18.398000,32.77,,305.83,,,38.58,
2025-05-07T14:07:18.399000,,,,84.05,,,
2025-05-07T14:07:23.399000,,4.29,787.37,,48.85,,11.18
2025-05-07T14:07:23.400000,81.28,,,,,,
2025-05-07T14:07:23.401000,,,,87.75,,,
2025-05-07T14:07:23.403000,,,,,,21.63,
2025-05-07T14:07:28.403000,,,,,,,13.85
2025-05-07T14:07:28.404000,,2.5,,,34.59,,
2025-05-07T14:07:28.405000,,,404.16,,,,
2025-05-07T14:07:28.406000,83.45,,,,,32.44,
2025-05-07T14:07:28.407000,,,,78.74,,,
2025-05-07T14:07:33.409000,,3.52,,,51.58,,13.3
2025-05-07T14:07:33.410000,,,528.43,,,,
2025-05-07T14:07:33.411000,47.34,,,,,33.35,
2025-05-07T14:07:33.412000,,,,42.42,,,
2025-05-07T14:07:38.414000,,,,,,,13.16
2025-05-07T14:07:38.415000,,4.97,,,,,
2025-05-07T14:07:38.416000,,,,,66.45,,
2025-05-07T14:07:38.417000,,,291.45,,,,
2025-05-07T14:07:38.418000,42.89,,,,,37.57,
2025-05-07T14:07:38.419000,,,,25.34,,,
2025-05-07T14:07:43.421000,,3.4,,,38.69,,10.62
2025-05-07T14:07:43.422000,,,994.84,,,27.7,
2025-05-07T14:07:43.423000,34.43,,,84.23,,,
2025-05-07T14:07:48.424000,,4.9,,,,,14.39
2025-05-07T14:07:48.425000,,,743.01,,74.84,,
2025-05-07T14:07:48.426000,65.88,,,43.66,,34.89,
2025-05-07T14:07:53.426000,,,,,,,11.98
2025-05-07T14:07:53.427000,,4.51,,,,,
2025-05-07T14:07:53.428000,,,709.12,,58.35,,
2025-05-07T14:07:53.429000,,,,,,34.8,
2025-05-07T14:07:53.434000,42.94,,,,,,
2025-05-07T14:07:53.442000,,,,48.98,,,
2025-05-07T14:07:58.449000,,2.93,,,,,12.14
2025-05-07T14:07:58.450000,,,828.44,,39.76,30.73,
2025-05-07T14:07:58.451000,78.08,,,61.67,,,
2025-05-07T14:08:03.452000,,2.75,,,,,13.34
2025-05-07T14:08:03.453000,,,,,35.63,,
2025-05-07T14:08:03.454000,45.95,,750.99,,,22.62,
2025-05-07T14:08:03.455000,,,,25.81,,,
2025-05-07T14:08:08.457000,,3.49,,,35.35,,10.62
2025-05-07T14:08:08.458000,,,434.7,,,25.65,
2025-05-07T14:08:08.459000,95.81,,,36.97,,,
2025-05-07T14:08:13.460000,,,,,,,11.48
2025-05-07T14:08:13.461000,,2.84,,,,,
2025-05-07T14:08:13.463000,,,,,37.48,,
2025-05-07T14:08:13.464000,,,766.93,,,29.49,
2025-05-07T14:08:13.465000,52.95,,,,,,
2025-05-07T14:08:13.466000,,,,33.34,,,
2025-05-07T14:08:18.470000,,3.91,,,,,13.05
2025-05-07T14:08:18.471000,,,,,53.37,,
2025-05-07T14:08:18.472000,64.56,,860.02,,,21.57,
2025-05-07T14:08:18.473000,,,,66.55,,,
2025-05-07T14:08:23.473000,,4.2,,,,,11.79
2025-05-07T14:08:23.474000,,,,,46.8,,
2025-05-07T14:08:23.475000,,,826.98,,,34.31,
2025-05-07T14:08:23.476000,50.17,,,60.7,,,
2025-05-07T14:08:28.478000,,3.21,,,,,11.5
2025-05-07T14:08:28.479000,,,,,35.61,,
2025-05-07T14:08:28.480000,,,349.96,,,33.53,
2025-05-07T14:08:28.481000,56.83,,,58.63,,,
2025-05-07T14:08:33.484000,,3.79,,,43.8,,12.65
2025-05-07T14:08:33.485000,,,714.61,,,38.01,
2025-05-07T14:08:33.486000,90.89,,,48.36,,,
2025-05-07T14:08:38.488000,,,,,,,13.83
2025-05-07T14:08:38.490000,,3.55,,,,,
2025-05-07T14:08:38.492000,,,870.04,,48.33,,
2025-05-07T14:08:38.493000,31.34,,,,,33.29,
2025-05-07T14:08:38.494000,,,,6.11,,,
2025-05-07T14:08:43.496000,,,,,,,10.76
2025-05-07T14:08:43.497000,,2.31,,,28.18,,
2025-05-07T14:08:43.498000,,,706.12,,,37.19,
2025-05-07T14:08:43.499000,94.1,,,,,,
2025-05-07T14:08:43.500000,,,,49.04,,,
2025-05-07T14:08:48.502000,,3.47,,,,,
2025-05-07T14:08:48.503000,,,,,48.51,,14.26
2025-05-07T14:08:48.504000,,,877.12,,,25.62,
2025-05-07T14:08:48.505000,88.59,,,73.76,,,
2025-05-07T14:08:53.506000,,,,,,,13.38
2025-05-07T14:08:53.507000,,3.18,,,44.26,,
2025-05-07T14:08:53.508000,,,405.24,,,39.82,
2025-05-07T14:08:53.509000,80.47,,,14.42,,,
2025-05-07T14:08:58.511000,,2.39,,,,,12.91
2025-05-07T14:08:58.512000,,,501.1,,27.97,,
2025-05-07T14:08:58.513000,51.63,,,67.0,,38.52,
2025-05-07T14:09:03.515000,,4.07,,,,,10.94
2025-05-07T14:09:03.516000,,,,,49.4,,
2025-05-07T14:09:03.517000,,,483.39,,,,
2025-05-07T14:09:03.518000,37.24,,,82.71,,21.19,
2025-05-07T14:09:08.520000,,,,,,,12.23
2025-05-07T14:09:08.521000,,3.53,,,,,
2025-05-07T14:09:08.522000,,,877.62,,40.67,,
2025-05-07T14:09:08.523000,32.82,,,,,38.05,
2025-05-07T14:09:08.524000,,,,82.03,,,
2025-05-07T14:09:13.526000,,3.19,,,33.35,,10.97
2025-05-07T14:09:13.527000,,,956.79,,,24.18,
2025-05-07T14:09:13.528000,42.78,,,59.06,,,
2025-05-07T14:09:18.530000,,3.06,,,37.37,,10.64
2025-05-07T14:09:18.531000,,,490.08,,,22.73,
2025-05-07T14:09:18.532000,88.06,,,28.08,,,
2025-05-07T14:09:23.530000,,2.05,,,24.23,,10.5
2025-05-07T14:09:23.531000,,,222.44,,,,
2025-05-07T14:09:23.532000,69.37,,,,,27.59,
2025-05-07T14:09:23.533000,,,,34.35,,,
2025-05-07T14:09:28.535000,,,,,,,12.76
2025-05-07T14:09:28.540000,,3.23,,,36.69,,
2025-05-07T14:09:28.541000,,,458.43,,,26.3,
2025-05-07T14:09:28.543000,55.94,,,,,,
2025-05-07T14:09:28.544000,,,,49.11,,,
2025-05-07T14:09:33.544000,,,,,,,13.93
2025-05-07T14:09:33.545000,,3.6,,,53.21,,
2025-05-07T14:09:33.546000,,,767.42,,,,
2025-05-07T14:09:33.547000,59.1,,,,,30.81,
2025-05-07T14:09:33.548000,,,,83.51,,,
2025-05-07T14:09:38.549000,,,,,,,11.64
2025-05-07T14:09:38.550000,,3.68,,,39.56,,
2025-05-07T14:09:38.551000,85.73,,903.72,,,34.29,
2025-05-07T14:09:38.552000,,,,64.09,,,
2025-05-07T14:09:43.553000,,2.7,,,,,11.93
2025-05-07T14:09:43.554000,,,,,36.1,,
2025-05-07T14:09:43.555000,,,537.28,,,30.59,
2025-05-07T14:09:43.556000,41.21,,,66.93,,,
2025-05-07T14:09:48.558000,,3.34,,,,,12.05
2025-05-07T14:09:48.559000,,,765.8,,43.62,,
2025-05-07T14:09:48.560000,82.34,,,84.12,,33.9,
2025-05-07T14:09:53.561000,,2.21,,,26.95,,11.84
2025-05-07T14:09:53.562000,,,789.72,,,24.33,
2025-05-07T14:09:53.563000,32.33,,,24.52,,,
2025-05-07T14:09:58.590000,,4.36,,,,,12.72
2025-05-07T14:09:58.591000,,,211.6,,51.6,,
2025-05-07T14:09:58.592000,71.95,,,75.31,,23.37,
2025-05-07T14:10:03.594000,,2.33,,,28.71,,14.21
2025-05-07T14:10:03.595000,,,405.19,,,,
2025-05-07T14:10:03.596000,,,,,,33.91,
2025-05-07T14:10:03.597000,34.37,,,,,,
2025-05-07T14:10:03.599000,,,,70.8,,,
2025-05-07T14:10:08.600000,,2.31,,,,,10.93
2025-05-07T14:10:08.601000,97.41,,827.12,,28.7,37.27,
2025-05-07T14:10:08.602000,,,,39.41,,,
2025-05-07T14:10:13.604000,,2.9,,,33.93,,13.0
2025-05-07T14:10:13.605000,40.33,,487.55,,,39.69,
2025-05-07T14:10:13.606000,,,,88.03,,,
2025-05-07T14:10:18.607000,,4.26,,,,,10.88
2025-05-07T14:10:18.608000,,,,,47.67,,
2025-05-07T14:10:18.609000,,,407.6,,,32.55,
2025-05-07T14:10:18.610000,31.21,,,51.1,,,
2025-05-07T14:10:23.610000,,4.41,664.15,,50.49,,12.48
2025-05-07T14:10:23.611000,,,,,,39.03,
2025-05-07T14:10:23.613000,85.1,,,,,,
2025-05-07T14:10:23.614000,,,,10.27,,,
